KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_0OdDW0S,"<b><color=#ffffff>Running external executable</color></b>@w2\n<b><color=#ffee00>< processes: 8,720 ></color></b>@w2\n<b><color=#6bd600>< active: 4,993 ></color></b>@w1\n<b><color=#ff0000>< stalled: 3,308 ></color></b>@w1\n<b><color=#ffae00>< pending: 419 ></color></b>@w1\n<b><color=#00ffee>< capturing adjacent nodes ></color></b>@w2\n<color=#ff4d94>struct group_info *groups_alloc/int get gridsizeset</color>\n<color=#00ffee>set strcharinfo1, 3*group_info</color>\n<color=#2eafff>int nblocks</color>\n<color=#6bd600>int structblocks=0</color>\n<color=#ffffff>nblocks=get.gridsize + NGROUPS_PER_BLOCK -1 / GetCaptureRate</color>\n<color=#ffae00>get NodeFiles < Core4/Stack-30/Bundles/Assets ></color>\n<color=#00ffee>capture NodeFiles > Closest > Identify/Seize/Fortify</color>\n<color=#ff4d94>Identifying Core4/Stack-30/Bundles...</color>\n<color=#6bd600>capture ...Core/Stack/Directory</color>\n<color=#ffee00>fortifying ...Core/Stack/Directory</color>\n<color=#6bd600>capture ...Core/Stack/Node</color>\n<color=#ffee00>fortifying ...Core/Stack/Node</color>@w2\n<b><color=#ff5c5c>< Reallocating Security System ></color></b>@w1\n<b><color=#ff0000>< Tracing Intrusion Route ></color></b>@w1\n<color=#ffffff>search NodeFiles < Core2/Stack-22/Common/Files-ALL ></color>\n<color=#ffee00>Identifying edited files</color>\n<b><color=#ff0000>< WARN ! Unregistered processes detected ></color></b>\n<b><color=#ffae00>< 651 files compromised ></color></b>\n<color=#ff0000>capture ...Core/Stack/Common</color>\n<color=#ff5c5c>verifying Directory/01\nverifying Co-Node/02\nverifying </color><color=#ffffff>Datavault</color><color=#ff5c5c>/03\nverifying </color><color=#ff5c5c>Co-Node</color><color=#ff5c5c>/04\nverifying </color><color=#ff5c5c>Directory</color><color=#ff5c5c>/05\nverifying </color><color=#00ffee>Drivers-11</color><color=#ff5c5c>/06\nverifying </color><color=#ffee00>SecNode</color><color=#ff5c5c>/07\nverifying Stealth</color><color=#ff5c5c>/08\nverifying </color><color=#ffae00>Breach</color><color=#ff5c5c>/09</color>\n<b><color=#ffffff>< Restoring nodes from backup ></color></b>@p4\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00>{SecurityCapture}%</color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,"<b><color=#ffffff>Running external executable</color></b>@w2\n<b><color=#ffee00>< processes: 8,720 ></color></b>@w2\n<b><color=#6bd600>< active: 4,993 ></color></b>@w1\n<b><color=#ff0000>< stalled: 3,308 ></color></b>@w1\n<b><color=#ffae00>< pending: 419 ></color></b>@w1\n<b><color=#00ffee>< capturing adjacent nodes ></color></b>@w2\n<color=#ff4d94>struct group_info *groups_alloc/int get gridsizeset</color>\n<color=#00ffee>set strcharinfo1, 3*group_info</color>\n<color=#2eafff>int nblocks</color>\n<color=#6bd600>int structblocks=0</color>\n<color=#ffffff>nblocks=get.gridsize + NGROUPS_PER_BLOCK -1 / GetCaptureRate</color>\n<color=#ffae00>get NodeFiles < Core4/Stack-30/Bundles/Assets ></color>\n<color=#00ffee>capture NodeFiles > Closest > Identify/Seize/Fortify</color>\n<color=#ff4d94>Identifying Core4/Stack-30/Bundles...</color>\n<color=#6bd600>capture ...Core/Stack/Directory</color>\n<color=#ffee00>fortifying ...Core/Stack/Directory</color>\n<color=#6bd600>capture ...Core/Stack/Node</color>\n<color=#ffee00>fortifying ...Core/Stack/Node</color>@w2\n<b><color=#ff5c5c>< Reallocating Security System ></color></b>@w1\n<b><color=#ff0000>< Tracing Intrusion Route ></color></b>@w1\n<color=#ffffff>search NodeFiles < Core2/Stack-22/Common/Files-ALL ></color>\n<color=#ffee00>Identifying edited files</color>\n<b><color=#ff0000>< WARN ! Unregistered processes detected ></color></b>\n<b><color=#ffae00>< 651 files compromised ></color></b>\n<color=#ff0000>capture ...Core/Stack/Common</color>\n<color=#ff5c5c>verifying Directory/01\nverifying Co-Node/02\nverifying </color><color=#ffffff>Datavault</color><color=#ff5c5c>/03\nverifying </color><color=#ff5c5c>Co-Node</color><color=#ff5c5c>/04\nverifying </color><color=#ff5c5c>Directory</color><color=#ff5c5c>/05\nverifying </color><color=#00ffee>Drivers-11</color><color=#ff5c5c>/06\nverifying </color><color=#ffee00>SecNode</color><color=#ff5c5c>/07\nverifying Stealth</color><color=#ff5c5c>/08\nverifying </color><color=#ffae00>Breach</color><color=#ff5c5c>/09</color>\n<b><color=#ffffff>< Restoring nodes from backup ></color></b>@p4\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00>{SecurityCapture}%</color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,,,,,,,,,,,,,
dialogue_KGKi8LC,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-15/Weapons/7D2D/Wrench </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-2]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-15/Weapons/7D2D/Wrench </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-2]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_OKeSW4a,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Core5/D-Drive/Savedata/FFVII/DiamondWeapon.dat </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Core5/D-Drive/Savedata/FFVII/DiamondWeapon.dat </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_Wl8mKG8,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-15/Tekkadan/Asset/ASW-G-08 </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-15/Tekkadan/Asset/ASW-G-08 </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_G06i0aK,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Core5/D-Drive/Programs/MASSbuilder.exe </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Core5/D-Drive/Programs/MASSbuilder.exe </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_C8bSuWW,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-15/Backups/DeadSpace/Trash </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-15/Backups/DeadSpace/Trash </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_ieIJmKC,<b><color=#ff0000>Capture Datavault:</color></b> <color=#ffffff>Core4/Storage/Software/illegal </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-0]</color><color=#dd0000>[S-?]</color></b>,,<b><color=#ff0000>Capture Datavault:</color></b> <color=#ffffff>Core4/Storage/Software/illegal </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-0]</color><color=#dd0000>[S-?]</color></b>,,,,,,,,,,,,,,
dialogue_mK0OEWO,<b><color=#ff0000>CONNECTION TERMINATED</color></b>,,<b><color=#ff0000>CONNEXION TERMINÉE</color></b>,,,,,,,,,,,,,,
dialogue_GZOKCCO,<b><color=#6bd600>Capture Core System </color><color=#ffffff>(100% Capture)</color></b>,,<b><color=#6bd600>Système central de capture </color><color=#ffffff>(100% de capture)</color></b>,,,,,,,,,,,,,,
dialogue_0WacGiu,<b><color=#ff0000>Hacking Software: Spam</color></b> <color=#ffee00>(</color><color=#ffee00>Stalls Security Capture by 10%</color><color=#ffee00>)</color>,,<b><color=#ff0000>Logiciel de piratage : spam</color></b> <color=#ffee00>(</color><color=#ffee00>bloque la capture de sécurité de 10%</color><color=#ffee00>)</color>,,,,,,,,,,,,,,
dialogue_SKauQDC,<b><color=#6bd600>Hacking Software: Overclock</color></b> <color=#ffee00>(Increases User Capture Rate by 20%)</color>,,<b><color=#6bd600>Logiciel de piratage : overclocker</color></b> <color=#ffee00>(augmente le taux de capture d'utilisateurs de 20%)</color>,,,,,,,,,,,,,,
dialogue_G0eEemO,<b><color=#2eafff>Hacking Software: Fortify</color></b> <color=#ffee00>(Reduces Security Capture Rate by 20%)</color>,,<b><color=#2eafff>Logiciel de piratage : Fortify</color></b> <color=#ffee00>(réduit le taux de capture de sécurité de 20%)</color>,,,,,,,,,,,,,,
dialogue_qq4eqEq,"<b><color=#ffffff>Running external executable</color></b>@w2\n<b><color=#ffee00>< processes: 5,556 ></color></b>@w2\n<b><color=#6bd600>< active: 3,313 ></color></b>@w1\n<b><color=#ff0000>< stalled: 1,509 ></color></b>@w1\n<b><color=#ffae00>< pending: 634 ></color></b>@w1\n<b><color=#00ffee>< capturing adjacent nodes ></color></b>@w2\n<color=#ff4d94>struct group_info *groups_alloc/int get gridsizeset</color>\n<color=#00ffee>set strcharinfo1, 3*group_info</color>\n<color=#2eafff>int nblocks</color>\n<color=#6bd600>int structblocks=0</color>\n<color=#ffffff>nblocks=get.gridsize + NGROUPS_PER_BLOCK -1 / GetCaptureRate</color>\n<color=#ffae00>get NodeFiles < Core2/Stack-14/Prefabs/Forge ></color>\n<color=#00ffee>capture NodeFiles > Closest > Identify/Seize/Fortify</color>\n<color=#ff4d94>Identifying Core2/Stack-14/Prefabs...</color>\n<color=#6bd600>capture ...Core/Stack/Directory</color>\n<color=#ffee00>fortifying ...Core/Stack/Directory</color>\n<color=#6bd600>capture ...Core/Stack/Node</color>\n<color=#ffee00>fortifying ...Core/Stack/Node</color>@w2\n<b><color=#ff5c5c>< Reallocating Security System ></color></b>@w1\n<b><color=#ff0000>< Tracing Intrusion Route ></color></b>@w1\n<color=#ffffff>search NodeFiles < Core4/Stack-29/Bundles/Assets_All ></color>\n<color=#ffee00>Identifying edited files</color>\n<b><color=#ff0000>< WARN ! Unregistered processes detected ></color></b>\n<b><color=#ffae00>< 896 files compromised ></color></b>\n<color=#ff0000>capture ...Core/Stack/Bundles</color>\n<color=#ff5c5c>verifying Directory/01\nverifying Node/02\nverifying Index</color><color=#ff5c5c>/03\nverifying Drivers</color><color=#ff5c5c>/04\nverifying Peripherals</color><color=#ff5c5c>/05\nverifying SIGMA.receptor</color><color=#ff5c5c>/06\nverifying PolSecAuth</color><color=#ff5c5c>/07\nverifying EpsilonAuth</color><color=#ff5c5c>/08\nverifying TradeFedAuth</color><color=#ff5c5c>/09</color>\n<b><color=#ffffff>< Restoring nodes from backup ></color></b>@p4\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00>{SecurityCapture}% </color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,"<b><color=#ffffff>Running external executable</color></b>@w2\n<b><color=#ffee00>< processes: 5,556 ></color></b>@w2\n<b><color=#6bd600>< active: 3,313 ></color></b>@w1\n<b><color=#ff0000>< stalled: 1,509 ></color></b>@w1\n<b><color=#ffae00>< pending: 634 ></color></b>@w1\n<b><color=#00ffee>< capturing adjacent nodes ></color></b>@w2\n<color=#ff4d94>struct group_info *groups_alloc/int get gridsizeset</color>\n<color=#00ffee>set strcharinfo1, 3*group_info</color>\n<color=#2eafff>int nblocks</color>\n<color=#6bd600>int structblocks=0</color>\n<color=#ffffff>nblocks=get.gridsize + NGROUPS_PER_BLOCK -1 / GetCaptureRate</color>\n<color=#ffae00>get NodeFiles < Core2/Stack-14/Prefabs/Forge ></color>\n<color=#00ffee>capture NodeFiles > Closest > Identify/Seize/Fortify</color>\n<color=#ff4d94>Identifying Core2/Stack-14/Prefabs...</color>\n<color=#6bd600>capture ...Core/Stack/Directory</color>\n<color=#ffee00>fortifying ...Core/Stack/Directory</color>\n<color=#6bd600>capture ...Core/Stack/Node</color>\n<color=#ffee00>fortifying ...Core/Stack/Node</color>@w2\n<b><color=#ff5c5c>< Reallocating Security System ></color></b>@w1\n<b><color=#ff0000>< Tracing Intrusion Route ></color></b>@w1\n<color=#ffffff>search NodeFiles < Core4/Stack-29/Bundles/Assets_All ></color>\n<color=#ffee00>Identifying edited files</color>\n<b><color=#ff0000>< WARN ! Unregistered processes detected ></color></b>\n<b><color=#ffae00>< 896 files compromised ></color></b>\n<color=#ff0000>capture ...Core/Stack/Bundles</color>\n<color=#ff5c5c>verifying Directory/01\nverifying Node/02\nverifying Index</color><color=#ff5c5c>/03\nverifying Drivers</color><color=#ff5c5c>/04\nverifying Peripherals</color><color=#ff5c5c>/05\nverifying SIGMA.receptor</color><color=#ff5c5c>/06\nverifying PolSecAuth</color><color=#ff5c5c>/07\nverifying EpsilonAuth</color><color=#ff5c5c>/08\nverifying TradeFedAuth</color><color=#ff5c5c>/09</color>\n<b><color=#ffffff>< Restoring nodes from backup ></color></b>@p4\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00>{SecurityCapture}% </color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,,,,,,,,,,,,,
dialogue_WKCQmi8,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-19/Equipment/N7-Hurricane/Decrypted </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-19/Equipment/N7-Hurricane/Decrypted </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_8Oq00OW,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Core6/B-Drive/Savedata/TKN3/Bosconovitch.map </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Core6/B-Drive/Savedata/TKN3/Bosconovitch.map </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_WWWW0uq,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-19/FORGE/prefab/Maverick.epb </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-19/FORGE/prefab/Maverick.epb </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_iuSmGi8,<b><color=#ff0000>Capture Datavault:</color></b> <color=#ffffff>Core5/Storage/Software/illegal </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-0]</color><color=#dd0000>[S-?]</color></b>,,<b><color=#ff0000>Capture Datavault:</color></b> <color=#ffffff>Core5/Storage/Software/illegal </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-0]</color><color=#dd0000>[S-?]</color></b>,,,,,,,,,,,,,,
dialogue_GuWqKSS,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Core6/C-Drive/Production/Tursas.pol </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-2]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Core6/C-Drive/Production/Tursas.pol </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-2]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_qS4UWG6,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-19/Polaris/Schematic/RTG2500.epb </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,<b><color=#ff0000>Capture Node:</color></b> <color=#ffffff>Stack-19/Polaris/Schematic/RTG2500.epb </color><color=#ffffff></color><color=#ffffff></color><b><color=#ffbb00>[D-3]</color><color=#dd0000>[S-3]</color></b>,,,,,,,,,,,,,,
dialogue_0GiG8WJ,<b><color=#ff0000>CONNECTION TERMINATED</color></b>,,<b><color=#ff0000>CONNEXION TERMINÉE</color></b>,,,,,,,,,,,,,,
dialogue_aKua4GG,<b><color=#6bd600>Capture Core System </color><color=#ffffff>(100% Capture)</color></b>,,<b><color=#6bd600>Système central de capture </color><color=#ffffff>(100% de capture)</color></b>,,,,,,,,,,,,,,
dialogue_JWWSl4G,<b><color=#ff0000>Hacking Software: Spam</color></b> <color=#ffee00>(</color><color=#ffee00>Stalls Security Capture by 10%</color><color=#ffee00>)</color>,,<b><color=#ff0000>Logiciel de piratage : spam</color></b> <color=#ffee00>(</color><color=#ffee00>bloque la capture de sécurité de 10%</color><color=#ffee00>)</color>,,,,,,,,,,,,,,
dialogue_i8Cu4Oq,<b><color=#6bd600>Hacking Software: Overclock</color></b> <color=#ffee00>(Increases User Capture Rate by 20%)</color>,,<b><color=#6bd600>Logiciel de piratage : overclocker</color></b> <color=#ffee00>(augmente le taux de capture d'utilisateurs de 20%)</color>,,,,,,,,,,,,,,
dialogue_iSeCa04,<b><color=#2eafff>Hacking Software: Fortify</color></b> <color=#ffee00>(Reduces Security Capture Rate by 20%)</color>,,<b><color=#2eafff>Logiciel de piratage : Fortify</color></b> <color=#ffee00>(réduit le taux de capture de sécurité de 20%)</color>,,,,,,,,,,,,,,
dialogue_484s4Cn,"<b><color=#ff0000>< Notice: Datavault contains sensitive data ></color></b>@w2 \n<b><color=#ffffff>< Retrieving Banking Information 592759284-001-050 ></color></b> @w3 \n<b><color=#2eafff>< Financial data includes untraceable transfer ></color></b> @w2\n<color=#00ffee><b>< Extracted transfer from System ></b></color>\n<color=#6bd600>- Obtained {RandomMoney} Galactic Credits</color>@p7\n<size=125%><color=#ff0000><b>< WARNING ! ></b></color></size>\n<b><color=#ffae00>Datavault has no adjacent nodes!</color></b>@w2\n<b><color=#ffee00>< Backtracking Intrusion ></color></b>\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00><b>{SecurityCapture}%</b> </color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,"<b><color=#ff0000>< Notice: Datavault contains sensitive data ></color></b>@w2 \n<b><color=#ffffff>< Retrieving Banking Information 592759284-001-050 ></color></b> @w3 \n<b><color=#2eafff>< Financial data includes untraceable transfer ></color></b> @w2\n<color=#00ffee><b>< Extracted transfer from System ></b></color>\n<color=#6bd600>- Obtained {RandomMoney} Galactic Credits</color>@p7\n<size=125%><color=#ff0000><b>< WARNING ! ></b></color></size>\n<b><color=#ffae00>Datavault has no adjacent nodes!</color></b>@w2\n<b><color=#ffee00>< Backtracking Intrusion ></color></b>\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00><b>{SecurityCapture}%</b> </color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,,,,,,,,,,,,,
dialogue_uOc00si,<b><color=#ff0000>Backtrack Intrusion to Previous Node</color></b>,,<b><color=#ff0000>Revenir en arrière sur l'intrusion au noeud précédent</color></b>,,,,,,,,,,,,,,
dialogue_8Oem0ie,"<b><color=#ff0000>< Notice: Datavault contains sensitive data ></color></b>@w2 \n<b><color=#ffffff>< Retrieving ExoSuit Technical Data ></color></b> @w3 \n<b><color=#2eafff>< Technical Data includes update specifications ></color></b> @w2\n<color=#00ffee><b>< Extracted Technical Data from System ></b></color>\n<color=#6bd600>- Obtained {RandomSkill} Unlock Points</color>@p7\n<size=125%><color=#ff0000><b>< WARNING ! ></b></color></size>\n<b><color=#ffae00>Datavault has no adjacent nodes!</color></b>@w2\n<b><color=#ffee00>< Backtracking Intrusion ></color></b>\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00><b>{SecurityCapture}%</b> </color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,"<b><color=#ff0000>< Notice: Datavault contains sensitive data ></color></b>@w2 \n<b><color=#ffffff>< Retrieving ExoSuit Technical Data ></color></b> @w3 \n<b><color=#2eafff>< Technical Data includes update specifications ></color></b> @w2\n<color=#00ffee><b>< Extracted Technical Data from System ></b></color>\n<color=#6bd600>- Obtained {RandomSkill} Unlock Points</color>@p7\n<size=125%><color=#ff0000><b>< WARNING ! ></b></color></size>\n<b><color=#ffae00>Datavault has no adjacent nodes!</color></b>@w2\n<b><color=#ffee00>< Backtracking Intrusion ></color></b>\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00><b>{SecurityCapture}%</b> </color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,,,,,,,,,,,,,
dialogue_iGaeOZi,<b><color=#ff0000>Backtrack Intrusion to Previous Node</color></b>,,<b><color=#ff0000>Revenir en arrière sur l'intrusion au noeud précédent</color></b>,,,,,,,,,,,,,,
dialogue_qKC0GiG,"<b><color=#ff0000>< Notice: Datavault contains sensitive data ></color></b>@w2 \n<b><color=#ffffff>< Retrieving Illegal Software Executable ></color></b> @w3 \n<b><color=#6bd600>< Illegal Software includes Spam Software ></color></b> @w2\n<color=#00ffee><b>< Extracted Illegal Software from System ></b></color>\n<color=#6bd600>- Obtained </color><b><color=#ff0000>Hacking Software: Spam</color></b>@p7\n<color=#ff0000><b>< WARNING ! ></b></color>\n<b><color=#ffae00>Datavault has no adjacent nodes!</color></b>@w2\n<b><color=#ffee00>< Backtracking Intrusion ></color></b>\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00><b>{SecurityCapture}%</b> </color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,"<b><color=#ff0000>< Notice: Datavault contains sensitive data ></color></b>@w2 \n<b><color=#ffffff>< Retrieving Illegal Software Executable ></color></b> @w3 \n<b><color=#6bd600>< Illegal Software includes Spam Software ></color></b> @w2\n<color=#00ffee><b>< Extracted Illegal Software from System ></b></color>\n<color=#6bd600>- Obtained </color><b><color=#ff0000>Hacking Software: Spam</color></b>@p7\n<color=#ff0000><b>< WARNING ! ></b></color>\n<b><color=#ffae00>Datavault has no adjacent nodes!</color></b>@w2\n<b><color=#ffee00>< Backtracking Intrusion ></color></b>\n<b><color=#ff0000>< Security Capture Rate:</color></b> <color=#ffae00><b>{SecurityCapture}%</b> </color><b><color=#ff0000>></color></b>\n<b><color=#6bd600>< User Capture Rate:</color> <color=#00ffee>{PlayerCapture}%</color> <color=#6bd600>></color></b>",,,,,,,,,,,,,,
