KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_H5Km8sa,"In case you already found an ARMOR SUIT, equip it by simply dragging it to the [c][00ffff]ARMOR slot[-][/c].  \n\nOtherwise you should craft and equip a LIGHT ARMOR right away, as it not only adds additional hitpoints for upcoming combat, but also adds the functions of a suit light ([c][00ff11]L[-][/c]), jetpack ([c][00ff11]J[-][/c]) and helmet ([c][00ff11]U[-][/c])!\n\nNEXT: craft and place a [c][fbff00]CLONE CHAMBER[-][/c].\n\n[u]Tip:[/u]\nCheck the 'Game Mechanics Q&A' in the Empyriopedia ([c][00ff11]F1[-][/c]) for more info on suits, boosters and their management!",,,,,,,,,,,,,,,,
pda_KKW04C8,Farming,,,,,,,,,,,,,,,,
pda_tq0mGmC,Place Food Processor,,,,,,,,,,,,,,,,
pda_GmK804m,"A food processor allows you to craft advanced meals, medicals and farming equipment.",,,,,,,,,,,,,,,,
pda_8etCoie,"A food processor allows you to craft advanced meals, medicals and materials required for [c][ffffff]farming.[-][/c]\n\nTo proceed, use the capabilities of your [c][ffffff]Small Constructor[-][/c] and [c][ffffff]Food Processor[-][/c] and craft a [c][fbff00]GROWING PLOT[-][/c] (of any material) and a [c][fbff00]PLANT GROW LIGHT[-][/c].\n\n[u]Tip[/u]: \nYou can link the Input/Output of any construction machine to each other just by assigning their cargo units and containers accordingly, [c][ffffff]so they can be shared[-][/c]. This way you do not need to manually move the crafting materials!",,,,,,,,,,,,,,,,
pda_OGKq8SW,Equip Growing Plot,,,,,,,,,,,,,,,,
pda_qWKW8mu,Equip Plant Grow Light,,,,,,,,,,,,,,,,
pda_4KaqqmG,A growing plot is used to grow any plants.,,,,,,,,,,,,,,,,
pda_mGGaKs4,"A plant grow light can be used indoors but also outside, though on temperate planets you can grow your crops without a grow light if the conditions are good.  Check the Empyriopedia ([c][00ff11]F1[-][/c]) for more info about farming!",,,,,,,,,,,,,,,,
pda_mOCiSmC,Place the growing plot to a suitable place on your base.\n\nIn case you have a SPROUT you can place it onto the growing plot right away.,,,,,,,,,,,,,,,,
pda_4aeZ84C,Place the Plant Grow Light at a [c][ffffff]CEILING ABOVE[-][/c] the Growing Plot [c][ffffff]BUT [-][/c]leave the blockspace ATOP the Growing Plot free for placing sprouts!\n\nThe Plant Grow Light has a range of 3x3 large blocks.,,,,,,,,,,,,,,,,
pda_KSGGuGm,Place Plant Grow Light,,,,,,,,,,,,,,,,
pda_a8KW8CS,Place Growing Plot,,,,,,,,,,,,,,,,
pda_SqqiECU,You can plant any SPROUT into any growing plot.,,,,,,,,,,,,,,,,
pda_u8uK8WE,In a temperate environment you might not need to use a Plant Grow Light. Check the 'Gameplay Q&A' section of the Empyriopedia ([c][00ff11]F1[-][/c]) for more details!,,,,,,,,,,,,,,,,
pda_iqoWqeG,Assessing situation,,,,,,,,,,,,,,,,
pda_QSiH4WW,Updating mission,,,,,,,,,,,,,,,,
pda_au8G0Gm,Updating mission parameters.. please wait.,,,,,,,,,,,,,,,,
pda_aWeqC4e,Respawn,,,,,,,,,,,,,,,,
pda_Au8CK4q,Place Clone Chamber,,,,,,,,,,,,,,,,
pda_uE0Gq4a,When having set your bases as HOME (Control Panel > HOME checkbox) a Clone Chamber will allow you to respawn in case of death.\n\nThe same approach works on Capital Vessels.,,,,,,,,,,,,,,,,
pda_YK480i0,"Open the Control Panel ([c][00ff11]P[-][/c]) and check the [c][ffffff]HOME SPAWN[-][/c] checkbox. \nAs long as your base at least has a [c][ffffff]Clone Chamber,[-][/c] you can respawn here.\n\nNEXT: craft and place a [c][fbff00]FOOD PROCESSOR[-][/c].",,,,,,,,,,,,,,,,
pda_tq08WmK,"[c][00ffff][IDA][-][/c] Commander, I am afraid the failing containment system of the facility has lead to infecting you with a [c][ffffff]Dermal Parasite[-][/c].\n\nI suggest to [c][fbff00]head back to the Talon village[-][/c]. They might have a cure for it!",,,,,,,,,,,,,,,,
pda_Yuimma0,Find a cure,,,,,,,,,,,,,,,,
pda_8sOGqWi,Back to Settlement,,,,,,,,,,,,,,,,
pda_IS4mmgW,Go back to the settlement and speak to the chief,,,,,,,,,,,,,,,,
pda_qWS8mOO,Tales of the Past,,,,,,,,,,,,,,,,
pda_maM8SW4,Clear the Area,,,,,,,,,,,,,,,,
pda_WiCWiee,Eliminate Troops,,,,,,,,,,,,,,,,
pda_aeSiCLW,[c][00ffff][IDA][-][/c] Detecting movement around the wreckage!\n\nApproach the site and [c][fbff00]open fire[-][/c] when being attacked!,,,,,,,,,,,,,,,,
pda_40OKWeG,Approach Wreckage,,,,,,,,,,,,,,,,
pda_KYSr0qe,Approach cautiously. Clear the area from enemies if necessary.,,,,,,,,,,,,,,,,
pda_ImGq8VG,"Kill all Zirax troopers and their Ripper dogs.\n\nCheck the area and loot all containers, crates and devices.",,,,,,,,,,,,,,,,
pda_q8OSOaq,"[c][00ffff][IDA] [-][/c]Commander, it seems the soldiers have taken a prisoner which is not a Talon.  \n\n[c][fbff00]Speak to him.[-][/c]",,,,,,,,,,,,,,,,
pda_CuqOUa0,The Savior,,,,,,,,,,,,,,,,
pda_OWG4uKG,Speak to Prisoner,,,,,,,,,,,,,,,,
pda_mGGCCwa,Speak to the prisoner in the cage.,,,,,,,,,,,,,,,,
pda_K4cC6W4,"[c][00ffff][IDA] [-][/c]Commander, I think you should look for the [c][fbff00]bridge main console[-][/c] before we leave. \n\nWe might not find any remains of the crew, but maybe more info.",,,,,,,,,,,,,,,,
pda_WGCe0CO,Access bridge console,,,,,,,,,,,,,,,,
pda_u8e4em0,The Sanctuary,,,,,,,,,,,,,,,,
pda_OCiuaMS,Approach station,,,,,,,,,,,,,,,,
pda_uWwKiKO,Follow the marker on the HUD and find the Sanctuary.,,,,,,,,,,,,,,,,
pda_CCWaasi,[c][00ffff][IDA][-][/c] There it is. Make sure you have Doctor Mandors' [c][ffffff]Space Anomalies report[-][/c] with you - although we should not directly ask for Kezzel.\n\n[c][fbff00]Speak to one of the guards[-][/c] in the center building and try to get an appointment with the commander of this station.,,,,,,,,,,,,,,,,
pda_I00KiGc,Get an appointment,,,,,,,,,,,,,,,,
pda_mc708Ca,Speak to the guard at the elevator to get an appointment with the commander.,,,,,,,,,,,,,,,,
pda_uSeupS8,The Appointment,,,,,,,,,,,,,,,,
pda_Sea4meG,Find Carver,,,,,,,,,,,,,,,,
pda_O0O0Wu0,Go one level up and then to the right to find Commander Carver,,,,,,,,,,,,,,,,
pda_Sai8q40,Speak to Carver,,,,,,,,,,,,,,,,
pda_s40eKiK,Speak to Commander Carver,,,,,,,,,,,,,,,,
pda_SCp4Kie,The Assistant,,,,,,,,,,,,,,,,
pda_uGia8KG,Speak Kezzel,,,,,,,,,,,,,,,,
pda_eYieSeW,Find Kezzel and speak to him. He is upstairs in one of the storage rooms.,,,,,,,,,,,,,,,,
pda_Kn84oaK,The Crashed Bird,,,,,,,,,,,,,,,,
pda_GqaKma8,The Burial Chamber,,,,,,,,,,,,,,,,
pda_uCWOSaa,Find the site,,,,,,,,,,,,,,,,
pda_fWmCWbu,Follow the yellow hud marker to the burial chamber.,,Suivez le marqueur hud jaune jusqu'à la chambre funéraire.,,,,,,,,,,,,,,
pda_qmu844g,Find Technical Artifacts,,Trouver des artefacts technologiques,,,,,,,,,,,,,,
pda_aqaKO0C,Find the Technical Artifacts in a container or crate.,,Trouvez les artefacts technologiques dans un container.,,,,,,,,,,,,,,
pda_yqWGCOn,There it is. I sense the spiders already...,,,,,,,,,,,,,,,,
pda_K08e898,Debriefing,,Compte rendu,,,,,,,,,,,,,,
pda_epa8iu8,Speak to Kezzel,,Parler à Kezzel,,,,,,,,,,,,,,
pda_am8mGKC,Hm. These crates. Someone brought them down here. Obviously they are not historical artifacts...\n\nLet's head back and get some answers from Kezzel.,,"Hum. Ces containers.. Ce ne sont sûrement pas des artefacts historiques, quelqu'un les a amenés ici de toute évidence. \n\nRetournons voir Kezzel pour obtenir des réponses.",,,,,,,,,,,,,,
pda_KCacgaG,Head back to the Sanctuary and speak to Kezzel,,,,,,,,,,,,,,,,
pda_8WaG000,Return to Sanctuary,,,,,,,,,,,,,,,,
pda_NSCCOea,Head back to the Sanctuary,,Retournez au Sanctuaire,,,,,,,,,,,,,,
pda_08ii4e8,"[c][00ffff][IDA][-][/c] Commander, I suggest to remain wary about that agent. Confronting him with your thoughts could be risky. I suggest playing his game for now..",,,,,,,,,,,,,,,,
pda_XqITuOe,Assessing situation,,,,,,,,,,,,,,,,
pda_4aC04ii,Updating mission,,,,,,,,,,,,,,,,
pda_SaSCmWi,Updating mission parameters.. please wait.,,Mise à jour des paramètres de la mission.. veuillez patienter.,,,,,,,,,,,,,,
pda_mSaWeaC,"[c][00ffff][IDA] [-][/c]There are now two possible directions you can try:\n\n1. Use the secret teleporter behind the cargo containers in the room where agent Kezzel works, find the Small Vessel and escape with it.\n\n2. Head back to your base or camp, install the teleporter and improve your gear at first, as we might run into more and better equipped Zirax troops around their garrison.",,"[00ffff][IDA][-] À partir de maintenant, deux choix s'offrent à vous \n\n1- Utiliser le téléporteur dissimilé derrière des containers dans la pièce où nous sommes. Il vous permettra d'aller récupérer le petit vaisseau. Mais attention, vous serez en territoire Zirax et il vous faudra revenir à la base en évitant les patrouilles de drones. \n\n2- Retourner directement à la base et vous fabriquer un petit vaisseau. \n\nVous devrez peut-être améliorer votre équipement et votre petit vaisseau pour faire face à tout imprévu par la suite. Quand vous serez prêt, partez pour la STATION DE COMMERCE ORBITALE, prenez une biere au BAR SKY GUYS et attendez de voir comment évolue la situation.",,,,,,,,,,,,,,
pda_iqmegC8,Hover Vessel,,Vaisseau Hover,,,,,,,,,,,,,,
pda_GCCM00q,Hover Vessel,,,,,,,,,,,,,,,,
pda_q04KaK8,Have a seat,,,,,,,,,,,,,,,,
pda_0WoCahG,Small Vessel,,Petit vaisseau,,,,,,,,,,,,,,
pda_SGmOGGK,Find vessel,,Trouver vaisseau,,,,,,,,,,,,,,
pda_caaKuu8,Refill,,Faire le plein,,,,,,,,,,,,,,
pda_mu8nCC4,"[c][00ffff][IDA][-][/c] There is a damaged Hover Vessel!\n\nIn case you want me to help you on that topic, have a [c][fbff00]have a seat[-][/c] in the cockpit.",,"[00ffff][IDA][-] Ce doit être le Hover endommagé du prisonnier! \n\nSi vous souhaitez mon aide pour sa réparation, [fbff00]prenez place[-] dans le cockpit et l'assistance se déclenchera.",,,,,,,,,,,,,,
pda_qGOCKw4,"Simple Hover Vessels are usually equipped with GROUND REPULSOR engines, which means they can NOT go over water. For traveling over liquids, you need to upgrade them to HOVER ENGINES T1 or T2",,"Les vaisseaux Hover sont généralement équipés de moteurs à sustentation COMPACTS, ces modèles NE fonctionnant pas au-dessus de l'eau. Pour pallier à ce problème, vous devez passer à des MOTEUR HOVER v1 ou v2.",,,,,,,,,,,,,,
pda_0Wu8OMG,Damages,,,,,,,,,,,,,,,,
pda_WCWOumS,Open the Control Panel ([c][00ff11]P[-][/c]).,,,,,,,,,,,,,,,,
pda_4GGiS0C,Open Control Panel,,Ouvrir Panneau de contrôle,,,,,,,,,,,,,,
pda_C8iWaqS,The Control Panel works the same as for Bases. It will show missing devices in yellow in the DEVICEs tab.,,Le panneau de contrôle fonctionne de la même manière que pour les Bases. Il affichera les dispositifs manquants en jaune dans l'onglet PÉRIPHÉRIQUES.,,,,,,,,,,,,,,
pda_8SaWuSS,Go to the [c][ffffff]DEVICES tab[-][/c] and check the [c][fbff00]YELLOW [-][/c]entries.\n\nThese devices need to be added in order to allow the vessel to function.,,Accédez à l'onglet [ffffff]PÉRIPHÉRIQUES[-] et notez les items en [fbff00]JAUNE[-]. \n\nCes appareils doivent être ajoutés au hover pour pouvoir fonctionner.,,,,,,,,,,,,,,
pda_mWSaqAe,Repairs,,,,,,,,,,,,,,,,
pda_e4mmpui,Place Fuel Tank,,Ajouter Réservoir de carburant,,,,,,,,,,,,,,
pda_p8eq0qO,A fuel tank is required for any vessel.,,Un réservoir de carburant est indispensable pour tout vaisseau.,,,,,,,,,,,,,,
pda_40e8MSW,Place Generator,,Ajouter Générateur,,,,,,,,,,,,,,
pda_0SAKGWq,"Same as for bases, the generator provides the energy for all devices.",,"Comme pour les Bases, le générateur fournit l'énergie pour tous les appareils.",,,,,,,,,,,,,,
pda_aSCWWWO,Power up,,,,,,,,,,,,,,,,
pda_qUiSSaO,Start Engines,,Démarrer les moteurs,,,,,,,,,,,,,,
pda_kbCWaqq,"Add some Fuel to the tanks and fire up the vessel, pressing ([c][00ff11]Y[-][/c]) or using the POWER slider in the Control Panel.",,,,,,,,,,,,,,,,
pda_emeSO4K,Hover Vessels use thrusters and hover engines. They can be switched on and off individually either in the main Control Panel page or in the Device tab.,,,,,,,,,,,,,,,,
pda_q4u8OCS,"The Hover Vessel is now ready to drive! \n\n1. Use [c][00ff11]SPACE [-][/c]and [c][00ff11]C [-][/c]to increase and lower the hover height of your vessel!\n2. In case you flipped your vessel upside down, use either [c][00ff11]O[-][/c] or [c][00ff11]SHIFT[-][/c] to upright it again!\n3. If your vessel handles too twitchy, open the Control Panel ([c][00ff11]P[-][/c]) and adjust the rotation sensitivity in the [c][ffffff]STATISTICS[-][/c] tab.\n4. If your vessel has spotlights, use [c][00ff11]L[-][/c] to switch them on and off.\n\nNote that this vessel has an [c][ffffff]open cockpit[-][/c], which does not protect you from enemies or environmental dangers!  \n\nYou might want to add a [c][ffffff]detector [-][/c]device to the vessel, as this has much higher range than your handheld variant!",,,,,,,,,,,,,,,,
pda_K8OW8eq,[c][00ffff][IDA][-][/c] The vessel should be around here somewhere. Use the detector to find it.\n\nYou might need to at least add fuel.,,[00ffff][IDA][-] Le vaisseau devrait être quelque part par ici. Utilisez le scanner pour le trouver.\n\nVous devrez peut-être y ajouter du carburant.,,,,,,,,,,,,,,
pda_iS4GKOG,- -,,- -,,,,,,,,,,,,,,
pda_CaaiSGk,"[c][00ffff][IDA][-][/c] There it is!  Make sure no troops are around, fill the tank and fly us out of here back to our base.",,,,,,,,,,,,,,,,
pda_0CaCC4C,Back to Base,,Territoire Zirax,,,,,,,,,,,,,,
pda_raWS0C4,Return,,Retour à la Base,,,,,,,,,,,,,,
pda_o4aOWuW,Check [c][ffffff]Control Panel[-][/c] ([c][00ff11]P[-][/c]) > [c][ffffff]STATISTICS [-][/c]for its performance parameters!,,,,,,,,,,,,,,,,
pda_aGaaSCK,Teleporter,,,,,,,,,,,,,,,,
pda_e0uOekm,"Attention! This device requires a lot of energy when being activated! \n\nMake sure you do not overload your generators, otherwise they will explode!\nCheck the Control Panel (P) if your output is high enough! \n\nIf not, build more generators or deactivate the teleporter in the meantime.",,,,,,,,,,,,,,,,
pda_4b8W0ia,Alerting,,,,,,,,,,,,,,,,
pda_iS8qe4u,Check Output,,,,,,,,,,,,,,,,
pda_GimwaWi,"In case the required power is higher than the output of your generators, the generators will get damaged and explode after a while!",,,,,,,,,,,,,,,,
pda_KKWu2mZ,Credibility Mission - Talon,,,,,,,,,,,,,,,,
pda_iG8SqA8,Destroy The Legacy,,,,,,,,,,,,,,,,
pda_K8O6OWi,Vessels or Stations,,,,,,,,,,,,,,,,
pda_0WSmGmK,"Credibility missions require you to do something for the benefit of a faction that truly proves your value to them.\n\nAs a reward, you will receive one or more [c][00ffff]faction credibility seals[-][/c].\n\nFind a [c][00ffff]faction ambassador[-][/c] or connect to a [c][00ffff]Global Information Network[-][/c] (GIN) console at any trading station to redeem the seal.\n\nA seal is used to gradually improve your reputation with the faction from [u]hostile to unfriendly[/u] and from [u]unfriendly to neutral[/u]. \n\nHowever, you cannot use faction credibility seals to improve your reputation with the faction beyond neutral.\n\n***\nNotes:\n- You can also earn the credibility seals through some story missions and quests if they are available for that faction.\n- The Zirax Empire Credibility Seal increases your reputation with the Empire and all the Houses of the Empire!",,,,,,,,,,,,,,,,
pda_OGOGiOi,Destroy the [c][fbff00]CORE [-][/c]of  POIs or vessels that belong to the LEGACY. (1)\n\nNote: self-destruct of vessels OR Core-destruction triggered by switches and signal logic do NOT count towards the mission!,,,,,,,,,,,,,,,,
pda_m8ECKWW,Flight tips,,,,,,,,,,,,,,,,
pda_MCijKHm,Flying tips,,Commandes,,,,,,,,,,,,,,
pda_ACKMCaG,"Flying a small vessel works the same as driving a hover vessel - except with one additional dimension to go.\n\nSpeed up/down: [c][00ff11]W[-][/c], [c][00ff11]S[-][/c]\nAlign to horizon: [c][00ff11]O[-][/c]\nCruise speed increase/lower: [c][00ff11]CTRL [-][/c]+ [c][00ff11]W [-][/c]/ [c][00ff11]S[-][/c]\n3rd Person: [c][00ff11]V [-][/c]([c][ffffff]ALT [-][/c]to undock cam; [c][ffffff]mouseview [-][/c]to move cam)\nAfterburner: [c][00ff11]SHIFT [-][/c]+ ([c][ffffff]direction[-][/c])  (Only works with certain thrusters)",,,,,,,,,,,,,,,,
pda_Sm8me4a,"Speed up/down: [c][00ff11]W[-][/c], [c][00ff11]S[-][/c]\nAlign to horizon: [c][00ff11]O[-][/c]\nCruise speed increase/lower: [c][00ff11]CTRL [-][/c]+ [c][00ff11]W [-][/c]/ [c][00ff11]S[-][/c]\n3rd Person: [c][00ff11]V [-][/c]([c][ffffff]ALT [-][/c]to undock cam; [c][ffffff]mouseview [-][/c]to move cam)\nAfterburner: [c][00ff11]SHIFT [-][/c]+ ([c][ffffff]direction[-][/c])  (Only works with certain thrusters)",,,,,,,,,,,,,,,,
pda_W0oe48M,"[c][00ffff][IDA][-][/c] You should probably look into the construction of this vessel and add, repair or adjust its components for more speed, agility and defense.  \n\nCheck the constructor and Techtree ([c][00ff11]F3[-][/c]) for available devices.\nCheck [c][ffffff]Control Panel[-][/c] ([c][00ff11]P[-][/c]) > [c][ffffff]STATISTICS [-][/c]for its performance parameters!",,,,,,,,,,,,,,,,
pda_ma0HOCK,So.. let's sit down and wait..,,,,,,,,,,,,,,,,
pda_a0AfmuC,I think we know who this mysterious friend is. \n\n\nLet's see where this will go..,,,,,,,,,,,,,,,,
pda_eSw4q0O,Start up information Temperate,,,,,,,,,,,,,,,,
pda_SK010qf,Story..,,,,,,,,,,,,,,,,
pda_eOmeMKG,..initializing,,,,,,,,,,,,,,,,
pda_yaOqmOU,Check the Empyriopedia ([c][00ff11]F1[-][/c]) for info about game mechanics and related questions!,,,,,,,,,,,,,,,,
pda_eKm804C,[c][ff0000]Mission aborted![-][/c]\n\nOpen the PDA ([c][00ff11]F1[-][/c]) to manually start the [c][ffffff]STORY missions[-][/c] in the [c][ffffff]SOLO MISSIONS[-][/c] tab.,,,,,,,,,,,,,,,,
pda_iq8SG8q,Start up information,,,,,,,,,,,,,,,,
pda_COAWbWG,Data..,,,,,,,,,,,,,,,,
pda_KiMCIq4,..initializing,,,,,,,,,,,,,,,,
pda_euSWOOu,[c][ffffff]Story missions [-][/c]can be found in the PDA ([c][00ff11]F1[-][/c]) [c][ffffff]SOLO MISSION[-][/c] tab!\n\nCheck the Empyriopedia ([c][00ff11]F1[-][/c]) on info about game mechanics and related questions!,,,,,,,,,,,,,,,,
